scenario,jour,minute,power_W
Foyer_Modeste,6,1025,191.9917917707093
Foyer_Modeste,6,1026,191.9917917707093
Foyer_Modeste,6,1027,191.9917917707093
Foyer_Modeste,6,1028,191.9917917707093
Foyer_Modeste,6,1029,191.9917917707093
Foyer_Modeste,6,1030,191.9917917707093
Foyer_Modeste,6,1031,191.9917917707093
Foyer_Modeste,6,1032,191.9917917707093
Foyer_Modeste,6,1033,193.32461891832378
Foyer_Modeste,6,1034,141.71602930424532
Foyer_Modeste,6,1035,196.42926484158772
Foyer_Modeste,6,1036,141.71602930424532
Foyer_Modeste,6,1037,192.2257074170725
Foyer_Modeste,6,1038,188.23021769659795
Foyer_Modeste,6,1039,188.23021769659795
Foyer_Modeste,6,1040,189.8922329456783
Foyer_Modeste,6,1041,187.37693161450196
Foyer_Modeste,6,1042,187.37693161450196
Foyer_Modeste,6,1043,187.37693161450196
Foyer_Modeste,6,1044,141.71602930424532
Foyer_Modeste,6,1045,195.77080238381666
Foyer_Modeste,6,1046,193.6754194867474
Foyer_Modeste,6,1047,191.5275130111811
Foyer_Modeste,6,1048,48.76343096102338
Foyer_Modeste,6,1049,51.212372079312644
Foyer_Modeste,6,1050,45.40682102623312
Foyer_Modeste,6,1051,45.40682102623312
Foyer_Modeste,6,1052,45.40682102623312
Foyer_Modeste,6,1053,45.40682102623312
Foyer_Modeste,6,1054,45.40682102623312
Foyer_Modeste,6,1055,52.90376180400142
Foyer_Modeste,6,1056,47.17887173822722
Foyer_Modeste,6,1057,53.60489936119818
Foyer_Modeste,6,1058,49.69316242628814
Foyer_Modeste,6,1059,49.69316242628814
Foyer_Modeste,6,1060,49.69316242628814
Foyer_Modeste,6,1061,49.69316242628814
Foyer_Modeste,6,1062,61.88951800955622
Foyer_Modeste,6,1063,49.69416242628814
Foyer_Modeste,6,1064,61.7495229988314
Foyer_Modeste,6,1065,49.69416242628814
Foyer_Modeste,6,1066,61.61651021362554
Foyer_Modeste,6,1067,61.61651021362554
Foyer_Modeste,6,1068,61.61651021362554
Foyer_Modeste,6,1069,61.61651021362554
Foyer_Modeste,6,1070,61.61651021362554
Foyer_Modeste,6,1071,61.61651021362554
Foyer_Modeste,6,1072,61.61651021362554
Foyer_Modeste,6,1073,61.86182383661873
Foyer_Modeste,6,1074,61.86182383661873
Foyer_Modeste,6,1075,61.86182383661873
Foyer_Modeste,6,1076,61.86182383661873
Foyer_Modeste,6,1077,49.69416242628814
Foyer_Modeste,6,1078,61.468374625901674
Foyer_Modeste,6,1079,61.79201853679199
Foyer_Modeste,6,1080,146.39864671891007
Foyer_Modeste,6,1081,146.39864671891007
Foyer_Modeste,6,1082,158.49603711660203
Foyer_Modeste,6,1083,61.79255282398011
Foyer_Modeste,6,1084,61.79255282398011
Foyer_Modeste,6,1085,61.79255282398011
Foyer_Modeste,6,1086,159.68296186455393
Foyer_Modeste,6,1087,159.68296186455393
Foyer_Modeste,6,1088,159.68296186455393
Foyer_Modeste,6,1089,61.79255282398011
Foyer_Modeste,6,1090,61.79255282398011
Foyer_Modeste,6,1091,61.79255282398011
Foyer_Modeste,6,1092,61.79255282398011
Foyer_Modeste,6,1093,61.79255282398011
Foyer_Modeste,6,1094,61.79255282398011
Foyer_Modeste,6,1095,61.83905054265583
Foyer_Modeste,6,1096,61.55257092846798
Foyer_Modeste,6,1097,150.06686217532595
Foyer_Modeste,6,1098,61.808583827616324
Foyer_Modeste,6,1099,166.42618166890546
Foyer_Modeste,6,1100,154.58345238646257
Foyer_Modeste,6,1101,154.58345238646257
Foyer_Modeste,6,1102,166.47392438661905
Foyer_Modeste,6,1103,166.7606102676959
Foyer_Modeste,6,1104,166.7606102676959
Foyer_Modeste,6,1105,166.7606102676959
Foyer_Modeste,6,1106,166.7606102676959
Foyer_Modeste,6,1107,166.7606102676959
Foyer_Modeste,6,1108,166.7606102676959
Foyer_Modeste,6,1109,166.7606102676959
Foyer_Modeste,6,1110,166.7606102676959
Foyer_Modeste,6,1111,166.7606102676959
Foyer_Modeste,6,1112,166.7606102676959
Foyer_Modeste,6,1113,166.7606102676959
Foyer_Modeste,6,1114,166.7606102676959
Foyer_Modeste,6,1115,166.7606102676959
Foyer_Modeste,6,1116,166.7606102676959
Foyer_Modeste,6,1117,166.7606102676959
Foyer_Modeste,6,1118,166.7606102676959
Foyer_Modeste,6,1119,166.7606102676959
Foyer_Modeste,6,1120,166.7606102676959
Foyer_Modeste,6,1121,166.7606102676959
Foyer_Modeste,6,1122,166.7012204019263
Foyer_Modeste,6,1123,166.7012204019263
Foyer_Modeste,6,1124,166.7012204019263
Foyer_Modeste,6,1125,166.7012204019263
Foyer_Modeste,6,1126,166.71919371245804
Foyer_Modeste,6,1127,166.40427776910403
Foyer_Modeste,6,1128,166.40427776910403
Foyer_Modeste,6,1129,166.40427776910403
Foyer_Modeste,6,1130,166.40427776910403
Foyer_Modeste,6,1131,166.40427776910403
Foyer_Modeste,6,1132,166.40427776910403
Foyer_Modeste,6,1133,166.40427776910403
Foyer_Modeste,6,1134,166.40427776910403
Foyer_Modeste,6,1135,166.40427776910403
Foyer_Modeste,6,1136,166.40427776910403
Foyer_Modeste,6,1137,166.40427776910403
Foyer_Modeste,6,1138,166.40427776910403
Foyer_Modeste,6,1139,166.40427776910403
Foyer_Modeste,6,1140,166.40427776910403
Foyer_Modeste,6,1141,166.4792808559344
Foyer_Modeste,6,1142,166.4792808559344
Foyer_Modeste,6,1143,166.4792808559344
Foyer_Modeste,6,1144,166.4792808559344
Foyer_Modeste,6,1145,166.4792808559344
Foyer_Modeste,6,1146,166.4792808559344
Foyer_Modeste,6,1147,166.4792808559344
Foyer_Modeste,6,1148,166.4792808559344
Foyer_Modeste,6,1149,166.4792808559344
Foyer_Modeste,6,1150,166.4792808559344
Foyer_Modeste,6,1151,166.79573656460252
Foyer_Modeste,6,1152,166.68538571879537
Foyer_Modeste,6,1153,166.68538571879537
Foyer_Modeste,6,1154,154.58345238646257
Foyer_Modeste,6,1155,166.76648387457956
Foyer_Modeste,6,1156,166.76648387457956
Foyer_Modeste,6,1157,166.76648387457956
Foyer_Modeste,6,1158,166.76648387457956
Foyer_Modeste,6,1159,166.76648387457956
Foyer_Modeste,6,1160,166.76648387457956
Foyer_Modeste,6,1161,166.76648387457956
Foyer_Modeste,6,1162,166.76648387457956
Foyer_Modeste,6,1163,166.76648387457956
Foyer_Modeste,6,1164,166.76648387457956
Foyer_Modeste,6,1165,166.76648387457956
Foyer_Modeste,6,1166,166.76648387457956
Foyer_Modeste,6,1167,166.76648387457956
Foyer_Modeste,6,1168,166.76648387457956
Foyer_Modeste,6,1169,166.76648387457956
Foyer_Modeste,6,1170,166.76648387457956
Foyer_Modeste,6,1171,166.76648387457956
Foyer_Modeste,6,1172,166.76648387457956
Foyer_Modeste,6,1173,166.76648387457956
Foyer_Modeste,6,1174,166.76648387457956
Foyer_Modeste,6,1175,166.76648387457956
Foyer_Modeste,6,1176,166.76648387457956
Foyer_Modeste,6,1177,166.76648387457956
Foyer_Modeste,6,1178,166.76648387457956
Foyer_Modeste,6,1179,162.705010667604
Foyer_Modeste,6,1180,162.705010667604
Foyer_Modeste,6,1181,162.705010667604
Foyer_Modeste,6,1182,162.705010667604
Foyer_Modeste,6,1183,162.705010667604
Foyer_Modeste,6,1184,162.705010667604
Foyer_Modeste,6,1185,162.705010667604
Foyer_Modeste,6,1186,162.705010667604
Foyer_Modeste,6,1187,162.705010667604
Foyer_Modeste,6,1188,162.705010667604
Foyer_Modeste,6,1189,170.80643413365394
Foyer_Modeste,6,1190,167.10581857269457
Foyer_Modeste,6,1191,168.17554765837835
Foyer_Modeste,6,1192,117.07432144829143
Foyer_Modeste,6,1193,117.07432144829143
Foyer_Modeste,6,1194,117.07432144829143
Foyer_Modeste,6,1195,117.07432144829143
Foyer_Modeste,6,1196,117.07432144829143
Foyer_Modeste,6,1197,117.07432144829143
Foyer_Modeste,6,1198,117.07432144829143
Foyer_Modeste,6,1199,117.07432144829143
Foyer_Modeste,6,1200,117.07432144829143
Foyer_Modeste,6,1201,117.07432144829143
Foyer_Modeste,6,1202,117.07432144829143
Foyer_Modeste,6,1203,117.07432144829143
Foyer_Modeste,6,1204,117.07432144829143
Foyer_Modeste,6,1205,117.07432144829143
Foyer_Modeste,6,1206,117.07432144829143
Foyer_Modeste,6,1207,117.07432144829143
Foyer_Modeste,6,1208,117.07432144829143
Foyer_Modeste,6,1209,117.07432144829143
Foyer_Modeste,6,1210,117.07432144829143
Foyer_Modeste,6,1211,117.07432144829143
Foyer_Modeste,6,1212,117.07432144829143
Foyer_Modeste,6,1213,117.07432144829143
Foyer_Modeste,6,1214,117.07432144829143
Foyer_Modeste,6,1215,117.07432144829143
Foyer_Modeste,6,1216,117.07432144829143
Foyer_Modeste,6,1217,117.07432144829143
Foyer_Modeste,6,1218,117.07432144829143
Foyer_Modeste,6,1219,117.07432144829143
Foyer_Modeste,6,1220,117.07432144829143
Foyer_Modeste,6,1221,117.07432144829143
Foyer_Modeste,6,1222,117.07432144829143
Foyer_Modeste,6,1223,117.07432144829143
Foyer_Modeste,6,1224,117.07432144829143
Foyer_Modeste,6,1225,117.07432144829143
Foyer_Modeste,6,1226,117.07432144829143
Foyer_Modeste,6,1227,117.07432144829143
Foyer_Modeste,6,1228,117.07432144829143
Foyer_Modeste,6,1229,117.07432144829143
Foyer_Modeste,6,1230,117.07432144829143
Foyer_Modeste,6,1231,117.07432144829143
Foyer_Modeste,6,1232,117.07432144829143
Foyer_Modeste,6,1233,117.07432144829143
Foyer_Modeste,6,1234,117.07432144829143
Foyer_Modeste,6,1235,117.07432144829143
Foyer_Modeste,6,1236,117.07432144829143
Foyer_Modeste,6,1237,117.07432144829143
Foyer_Modeste,6,1238,117.07432144829143
Foyer_Modeste,6,1239,117.07432144829143
Foyer_Modeste,6,1240,117.07432144829143
Foyer_Modeste,6,1241,117.07432144829143
Foyer_Modeste,6,1242,117.07432144829143
Foyer_Modeste,6,1243,117.07432144829143
Foyer_Modeste,6,1244,117.07432144829143
Foyer_Modeste,6,1245,117.07432144829143
Foyer_Modeste,6,1246,117.07432144829143
Foyer_Modeste,6,1247,117.07432144829143
Foyer_Modeste,6,1248,117.07432144829143
Foyer_Modeste,6,1249,117.07432144829143
Foyer_Modeste,6,1250,117.07432144829143
Foyer_Modeste,6,1251,117.07432144829143
Foyer_Modeste,6,1252,117.07432144829143
Foyer_Modeste,6,1253,117.07432144829143
Foyer_Modeste,6,1254,117.07432144829143
Foyer_Modeste,6,1255,104.89128996017442
Foyer_Modeste,6,1256,104.89128996017442
Foyer_Modeste,6,1257,117.08833617040779
Foyer_Modeste,6,1258,116.89240918738821
Foyer_Modeste,6,1259,116.89240918738821
Foyer_Modeste,6,1260,104.89128996017442
Foyer_Modeste,6,1261,116.88858363013698
Foyer_Modeste,6,1262,116.88858363013698
Foyer_Modeste,6,1263,116.88858363013698
Foyer_Modeste,6,1264,116.88858363013698
Foyer_Modeste,6,1265,104.89128996017442
Foyer_Modeste,6,1266,104.89128996017442
Foyer_Modeste,6,1267,104.89128996017442
Foyer_Modeste,6,1268,117.08429137148671
Foyer_Modeste,6,1269,117.08429137148671
Foyer_Modeste,6,1270,117.08429137148671
Foyer_Modeste,6,1271,117.08429137148671
Foyer_Modeste,6,1272,117.08429137148671
Foyer_Modeste,6,1273,117.08429137148671
Foyer_Modeste,6,1274,117.08429137148671
Foyer_Modeste,6,1275,117.08429137148671
Foyer_Modeste,6,1276,12.196001411312295
Foyer_Modeste,6,1277,0.003
Foyer_Modeste,6,1278,0.003
Foyer_Modeste,6,1279,12.226035816771798
Foyer_Modeste,6,1280,0.003
Foyer_Modeste,6,1281,12.230860580232012
Foyer_Modeste,6,1282,11.77685528445501
Foyer_Modeste,6,1283,0.003
Foyer_Modeste,6,1284,11.949414474973242
Foyer_Modeste,6,1285,0.003
Foyer_Modeste,6,1286,12.186310602751366
Foyer_Modeste,6,1287,0.003
Foyer_Modeste,6,1288,12.018885081149627
Foyer_Modeste,6,1289,114.56881922989758
Foyer_Modeste,6,1290,114.56881922989758
Foyer_Modeste,6,1291,114.6329011457471
Foyer_Modeste,6,1292,114.47641390013813
Foyer_Modeste,6,1293,114.73460350946254
Foyer_Modeste,6,1294,114.73460350946254
Foyer_Modeste,6,1295,114.73460350946254
Foyer_Modeste,6,1296,114.73460350946254
Foyer_Modeste,6,1297,114.73460350946254
Foyer_Modeste,6,1298,114.73460350946254
Foyer_Modeste,6,1299,102.55193414874796
Foyer_Modeste,6,1300,114.61463954197995
Foyer_Modeste,6,1301,114.61463954197995
Foyer_Modeste,6,1302,114.61463954197995
Foyer_Modeste,6,1303,114.61463954197995
Foyer_Modeste,6,1304,12.064705393232003
Foyer_Modeste,6,1305,12.064705393232003
Foyer_Modeste,6,1306,12.064705393232003
Foyer_Modeste,6,1307,12.1627381662686
Foyer_Modeste,6,1308,0.002
Foyer_Modeste,6,1309,12.166915892201823
Foyer_Modeste,6,1310,12.166915892201823
Foyer_Modeste,6,1311,12.166915892201823
Foyer_Modeste,6,1312,12.166915892201823
Foyer_Modeste,6,1313,12.166915892201823
Foyer_Modeste,6,1314,12.166915892201823
Foyer_Modeste,6,1315,12.166915892201823
Foyer_Modeste,6,1316,12.166915892201823
Foyer_Modeste,6,1317,12.166915892201823
Foyer_Modeste,6,1318,107.96466969830355
Foyer_Modeste,6,1319,12.166915892201823
Foyer_Modeste,6,1320,12.166915892201823
Foyer_Modeste,6,1321,116.23357886779797
Foyer_Modeste,6,1322,116.23357886779797
Foyer_Modeste,6,1323,116.23357886779797
Foyer_Modeste,6,1324,116.23357886779797
Foyer_Modeste,6,1325,12.166915892201823
Foyer_Modeste,6,1326,114.55536217400787
Foyer_Modeste,6,1327,114.55536217400787
Foyer_Modeste,6,1328,114.55536217400787
Foyer_Modeste,6,1329,114.55536217400787
Foyer_Modeste,6,1330,114.55536217400787
Foyer_Modeste,6,1331,114.55536217400787
Foyer_Modeste,6,1332,114.55536217400787
Foyer_Modeste,6,1333,114.55536217400787
Foyer_Modeste,6,1334,114.55536217400787
Foyer_Modeste,6,1335,12.166915892201823
Foyer_Modeste,6,1336,12.166915892201823
Foyer_Modeste,6,1337,12.033255855160151
Foyer_Modeste,6,1338,12.033255855160151
Foyer_Modeste,6,1339,0.002
Foyer_Modeste,6,1340,12.099349991053094
Foyer_Modeste,6,1341,0.002
Foyer_Modeste,6,1342,111.549380452743
Foyer_Modeste,6,1343,12.004051175867302
Foyer_Modeste,6,1344,104.42979605813352
Foyer_Modeste,6,1345,116.65577122888243
Foyer_Modeste,6,1346,12.227975170748921
Foyer_Modeste,6,1347,12.227975170748921
Foyer_Modeste,6,1348,12.227975170748921
Foyer_Modeste,6,1349,12.227975170748921
Foyer_Modeste,6,1350,0.002
Foyer_Modeste,6,1351,0.002
Foyer_Modeste,6,1352,0.002
Foyer_Modeste,6,1353,11.969415887763729
Foyer_Modeste,6,1354,11.969415887763729
Foyer_Modeste,6,1355,109.44718533355035
Foyer_Modeste,6,1356,109.44718533355035
Foyer_Modeste,6,1357,109.44718533355035
Foyer_Modeste,6,1358,109.44718533355035
Foyer_Modeste,6,1359,109.44718533355035
Foyer_Modeste,6,1360,109.44718533355035
Foyer_Modeste,6,1361,109.44718533355035
Foyer_Modeste,6,1362,109.44718533355035
Foyer_Modeste,6,1363,109.44718533355035
Foyer_Modeste,6,1364,109.44718533355035
Foyer_Modeste,6,1365,109.44718533355035
Foyer_Modeste,6,1366,109.44718533355035
Foyer_Modeste,6,1367,109.44718533355035
Foyer_Modeste,6,1368,109.44718533355035
Foyer_Modeste,6,1369,109.44718533355035
Foyer_Modeste,6,1370,109.44718533355035
Foyer_Modeste,6,1371,109.44718533355035
Foyer_Modeste,6,1372,109.44718533355035
Foyer_Modeste,6,1373,109.44718533355035
Foyer_Modeste,6,1374,109.44718533355035
Foyer_Modeste,6,1375,109.44718533355035
Foyer_Modeste,6,1376,11.969415887763729
Foyer_Modeste,6,1377,11.969415887763729
Foyer_Modeste,6,1378,11.969415887763729
Foyer_Modeste,6,1379,11.969415887763729
Foyer_Modeste,6,1380,11.969415887763729
Foyer_Modeste,6,1381,11.969415887763729
Foyer_Modeste,6,1382,11.969415887763729
Foyer_Modeste,6,1383,11.969415887763729
Foyer_Modeste,6,1384,11.969415887763729
Foyer_Modeste,6,1385,11.969415887763729
Foyer_Modeste,6,1386,11.969415887763729
Foyer_Modeste,6,1387,11.969415887763729
Foyer_Modeste,6,1388,11.969415887763729
Foyer_Modeste,6,1389,11.969415887763729
Foyer_Modeste,6,1390,11.969415887763729
Foyer_Modeste,6,1391,11.969415887763729
Foyer_Modeste,6,1392,11.969415887763729
Foyer_Modeste,6,1393,11.969415887763729
Foyer_Modeste,6,1394,110.24149298887407
Foyer_Modeste,6,1395,98.27407710111035
Foyer_Modeste,6,1396,0.002
Foyer_Modeste,6,1397,0.002
Foyer_Modeste,6,1398,0.002
Foyer_Modeste,6,1399,0.002
Foyer_Modeste,6,1400,12.143456281264816
Foyer_Modeste,6,1401,0.001
Foyer_Modeste,6,1402,0.001
Foyer_Modeste,6,1403,0.001
Foyer_Modeste,6,1404,0.001
Foyer_Modeste,6,1405,0.001
Foyer_Modeste,6,1406,0.001
Foyer_Modeste,6,1407,0.001
Foyer_Modeste,6,1408,0.001
Foyer_Modeste,6,1409,0.0
Foyer_Modeste,6,1410,0.0
Foyer_Modeste,6,1411,0.0
Foyer_Modeste,6,1412,0.0
Foyer_Modeste,6,1413,0.0
Foyer_Modeste,6,1414,0.0
Foyer_Modeste,6,1415,0.0
Foyer_Modeste,6,1416,0.0
Foyer_Modeste,6,1417,0.0
Foyer_Modeste,6,1418,0.0
Foyer_Modeste,6,1419,0.0
Foyer_Modeste,6,1420,0.0
Foyer_Modeste,6,1421,0.0
Foyer_Modeste,6,1422,0.0
Foyer_Modeste,6,1423,0.0
Foyer_Modeste,6,1424,0.0
Foyer_Modeste,6,1425,0.0
Foyer_Modeste,6,1426,0.0
Foyer_Modeste,6,1427,0.0
Foyer_Modeste,6,1428,0.0
Foyer_Modeste,6,1429,0.0
Foyer_Modeste,6,1430,0.0
Foyer_Modeste,6,1431,0.0
Foyer_Modeste,6,1432,0.0
Foyer_Modeste,6,1433,0.0
Foyer_Modeste,6,1434,0.0
Foyer_Modeste,6,1435,0.0
Foyer_Modeste,6,1436,0.0
Foyer_Modeste,6,1437,0.0
Foyer_Modeste,6,1438,0.0
Foyer_Modeste,6,1439,0.0
Foyer_Modeste,7,0,0.001
Foyer_Modeste,7,1,0.001
Foyer_Modeste,7,2,0.001
Foyer_Modeste,7,3,0.001
Foyer_Modeste,7,4,0.001
Foyer_Modeste,7,5,0.001
Foyer_Modeste,7,6,0.001
Foyer_Modeste,7,7,0.001
Foyer_Modeste,7,8,0.001
Foyer_Modeste,7,9,0.001
Foyer_Modeste,7,10,0.001
Foyer_Modeste,7,11,0.001
Foyer_Modeste,7,12,0.001
Foyer_Modeste,7,13,0.001
Foyer_Modeste,7,14,0.001
Foyer_Modeste,7,15,0.001
Foyer_Modeste,7,16,0.001
Foyer_Modeste,7,17,0.001
Foyer_Modeste,7,18,0.001
Foyer_Modeste,7,19,0.001
Foyer_Modeste,7,20,0.001
Foyer_Modeste,7,21,0.001
Foyer_Modeste,7,22,0.001
Foyer_Modeste,7,23,0.001
Foyer_Modeste,7,24,0.001
Foyer_Modeste,7,25,0.001
Foyer_Modeste,7,26,0.001
Foyer_Modeste,7,27,0.001
Foyer_Modeste,7,28,0.001
Foyer_Modeste,7,29,0.001
Foyer_Modeste,7,30,0.001
Foyer_Modeste,7,31,0.001
Foyer_Modeste,7,32,0.001
Foyer_Modeste,7,33,0.001
Foyer_Modeste,7,34,0.001
Foyer_Modeste,7,35,0.001
Foyer_Modeste,7,36,0.001
Foyer_Modeste,7,37,0.001
Foyer_Modeste,7,38,0.001
Foyer_Modeste,7,39,0.001
Foyer_Modeste,7,40,0.001
Foyer_Modeste,7,41,0.001
Foyer_Modeste,7,42,0.001
Foyer_Modeste,7,43,0.001
Foyer_Modeste,7,44,0.001
Foyer_Modeste,7,45,0.001
Foyer_Modeste,7,46,0.001
Foyer_Modeste,7,47,0.001
Foyer_Modeste,7,48,0.001
Foyer_Modeste,7,49,0.001
Foyer_Modeste,7,50,0.001
Foyer_Modeste,7,51,0.001
Foyer_Modeste,7,52,0.001
Foyer_Modeste,7,53,0.001
Foyer_Modeste,7,54,0.001
Foyer_Modeste,7,55,0.001
Foyer_Modeste,7,56,0.001
Foyer_Modeste,7,57,0.001
Foyer_Modeste,7,58,0.001
Foyer_Modeste,7,59,0.001
Foyer_Modeste,7,60,0.001
Foyer_Modeste,7,61,0.001
Foyer_Modeste,7,62,0.001
Foyer_Modeste,7,63,0.001
Foyer_Modeste,7,64,0.001
Foyer_Modeste,7,65,0.001
Foyer_Modeste,7,66,0.001
Foyer_Modeste,7,67,0.001
Foyer_Modeste,7,68,0.001
Foyer_Modeste,7,69,0.001
Foyer_Modeste,7,70,0.001
Foyer_Modeste,7,71,0.001
Foyer_Modeste,7,72,0.001
Foyer_Modeste,7,73,0.001
Foyer_Modeste,7,74,0.001
Foyer_Modeste,7,75,0.001
Foyer_Modeste,7,76,0.001
Foyer_Modeste,7,77,0.001
Foyer_Modeste,7,78,0.001
Foyer_Modeste,7,79,0.001
Foyer_Modeste,7,80,0.001
Foyer_Modeste,7,81,0.001
Foyer_Modeste,7,82,0.001
Foyer_Modeste,7,83,0.001
Foyer_Modeste,7,84,0.001
Foyer_Modeste,7,85,0.001
Foyer_Modeste,7,86,0.001
Foyer_Modeste,7,87,0.001
Foyer_Modeste,7,88,0.001
Foyer_Modeste,7,89,0.001
Foyer_Modeste,7,90,0.001
Foyer_Modeste,7,91,0.001
Foyer_Modeste,7,92,0.001
Foyer_Modeste,7,93,0.001
Foyer_Modeste,7,94,0.001
Foyer_Modeste,7,95,0.001
Foyer_Modeste,7,96,0.001
Foyer_Modeste,7,97,0.001
Foyer_Modeste,7,98,0.001
Foyer_Modeste,7,99,0.001
Foyer_Modeste,7,100,0.001
Foyer_Modeste,7,101,0.001
Foyer_Modeste,7,102,0.001
Foyer_Modeste,7,103,0.001
Foyer_Modeste,7,104,0.001
Foyer_Modeste,7,105,0.001
Foyer_Modeste,7,106,0.001
Foyer_Modeste,7,107,0.001
Foyer_Modeste,7,108,0.001
Foyer_Modeste,7,109,0.001
Foyer_Modeste,7,110,0.001
Foyer_Modeste,7,111,0.001
Foyer_Modeste,7,112,0.001
Foyer_Modeste,7,113,0.001
Foyer_Modeste,7,114,0.001
Foyer_Modeste,7,115,0.001
Foyer_Modeste,7,116,0.001
Foyer_Modeste,7,117,0.001
Foyer_Modeste,7,118,0.001
Foyer_Modeste,7,119,0.001
Foyer_Modeste,7,120,0.001
Foyer_Modeste,7,121,0.001
Foyer_Modeste,7,122,0.001
Foyer_Modeste,7,123,0.001
Foyer_Modeste,7,124,0.001
Foyer_Modeste,7,125,0.001
Foyer_Modeste,7,126,0.001
Foyer_Modeste,7,127,0.001
Foyer_Modeste,7,128,0.001
Foyer_Modeste,7,129,0.001
Foyer_Modeste,7,130,0.001
Foyer_Modeste,7,131,0.001
Foyer_Modeste,7,132,0.001
Foyer_Modeste,7,133,0.001
Foyer_Modeste,7,134,0.001
Foyer_Modeste,7,135,0.001
Foyer_Modeste,7,136,0.001
Foyer_Modeste,7,137,0.001
Foyer_Modeste,7,138,0.001
Foyer_Modeste,7,139,0.001
Foyer_Modeste,7,140,0.001
Foyer_Modeste,7,141,0.001
Foyer_Modeste,7,142,0.001
Foyer_Modeste,7,143,0.001
Foyer_Modeste,7,144,0.001
Foyer_Modeste,7,145,0.001
Foyer_Modeste,7,146,0.001
Foyer_Modeste,7,147,0.001
Foyer_Modeste,7,148,0.001
Foyer_Modeste,7,149,0.001
Foyer_Modeste,7,150,0.001
Foyer_Modeste,7,151,0.001
Foyer_Modeste,7,152,0.001
Foyer_Modeste,7,153,0.001
Foyer_Modeste,7,154,0.001
Foyer_Modeste,7,155,0.001
Foyer_Modeste,7,156,0.001
Foyer_Modeste,7,157,0.001
Foyer_Modeste,7,158,0.001
Foyer_Modeste,7,159,0.001
Foyer_Modeste,7,160,0.001
Foyer_Modeste,7,161,0.001
Foyer_Modeste,7,162,0.001
Foyer_Modeste,7,163,0.001
Foyer_Modeste,7,164,0.001
Foyer_Modeste,7,165,0.001
Foyer_Modeste,7,166,0.001
Foyer_Modeste,7,167,0.001
Foyer_Modeste,7,168,0.001
Foyer_Modeste,7,169,0.001
Foyer_Modeste,7,170,0.001
Foyer_Modeste,7,171,0.001
Foyer_Modeste,7,172,0.001
Foyer_Modeste,7,173,0.001
Foyer_Modeste,7,174,0.001
Foyer_Modeste,7,175,0.001
Foyer_Modeste,7,176,0.001
Foyer_Modeste,7,177,0.001
Foyer_Modeste,7,178,0.001
Foyer_Modeste,7,179,0.001
Foyer_Modeste,7,180,0.001
Foyer_Modeste,7,181,0.001
Foyer_Modeste,7,182,0.001
Foyer_Modeste,7,183,147.89857436009856
Foyer_Modeste,7,184,147.89857436009856
Foyer_Modeste,7,185,147.89857436009856
Foyer_Modeste,7,186,147.89857436009856
Foyer_Modeste,7,187,147.89857436009856
Foyer_Modeste,7,188,147.89857436009856
Foyer_Modeste,7,189,147.89857436009856
Foyer_Modeste,7,190,147.89857436009856
Foyer_Modeste,7,191,147.89857436009856
Foyer_Modeste,7,192,147.89857436009856
Foyer_Modeste,7,193,147.89857436009856
Foyer_Modeste,7,194,147.89857436009856
Foyer_Modeste,7,195,147.89857436009856
Foyer_Modeste,7,196,147.89857436009856
Foyer_Modeste,7,197,147.89857436009856
Foyer_Modeste,7,198,147.89857436009856
Foyer_Modeste,7,199,147.89857436009856
Foyer_Modeste,7,200,147.89857436009856
Foyer_Modeste,7,201,147.89857436009856
Foyer_Modeste,7,202,147.89857436009856
Foyer_Modeste,7,203,147.89857436009856
Foyer_Modeste,7,204,147.89857436009856
Foyer_Modeste,7,205,147.89857436009856
Foyer_Modeste,7,206,147.89857436009856
Foyer_Modeste,7,207,147.89857436009856
Foyer_Modeste,7,208,147.89857436009856
Foyer_Modeste,7,209,147.89857436009856
Foyer_Modeste,7,210,147.89857436009856
Foyer_Modeste,7,211,147.89857436009856
Foyer_Modeste,7,212,147.89857436009856
Foyer_Modeste,7,213,147.89857436009856
Foyer_Modeste,7,214,147.89857436009856
Foyer_Modeste,7,215,147.89857436009856
Foyer_Modeste,7,216,147.89857436009856
Foyer_Modeste,7,217,147.89857436009856
Foyer_Modeste,7,218,147.89857436009856
Foyer_Modeste,7,219,147.89857436009856
Foyer_Modeste,7,220,147.89857436009856
Foyer_Modeste,7,221,147.89857436009856
Foyer_Modeste,7,222,147.89857436009856
Foyer_Modeste,7,223,147.89857436009856
Foyer_Modeste,7,224,147.89857436009856
Foyer_Modeste,7,225,147.89857436009856
Foyer_Modeste,7,226,147.89857436009856
Foyer_Modeste,7,227,147.89857436009856
Foyer_Modeste,7,228,147.89857436009856
Foyer_Modeste,7,229,147.89857436009856
Foyer_Modeste,7,230,147.89857436009856
Foyer_Modeste,7,231,147.89857436009856
Foyer_Modeste,7,232,147.89857436009856
Foyer_Modeste,7,233,147.89857436009856
Foyer_Modeste,7,234,147.89857436009856
Foyer_Modeste,7,235,147.89857436009856
Foyer_Modeste,7,236,147.89857436009856
Foyer_Modeste,7,237,147.89857436009856
Foyer_Modeste,7,238,147.89857436009856
Foyer_Modeste,7,239,147.89857436009856
Foyer_Modeste,7,240,147.89857436009856
Foyer_Modeste,7,241,147.89857436009856
Foyer_Modeste,7,242,147.89857436009856
Foyer_Modeste,7,243,147.89857436009856
Foyer_Modeste,7,244,147.89857436009856
