temps,menage_id,puissance_w
2026-01-03 09:00:00,menage_econome,152.02
2026-01-03 09:30:00,menage_econome,152.02
2026-01-03 10:00:00,menage_econome,152.02
2026-01-03 10:30:00,menage_econome,152.02
2026-01-03 11:00:00,menage_econome,152.02
2026-01-03 11:30:00,menage_econome,152.02
2026-01-03 12:00:00,menage_econome,152.02
2026-01-03 12:30:00,menage_econome,152.02
2026-01-03 13:00:00,menage_econome,152.02
2026-01-03 13:30:00,menage_econome,155.31666666666666
2026-01-03 14:00:00,menage_econome,201.47
2026-01-03 14:30:00,menage_econome,237.418
2026-01-03 15:00:00,menage_econome,250.49000000000004
2026-01-03 15:30:00,menage_econome,250.49000000000004
2026-01-03 16:00:00,menage_econome,250.49000000000004
2026-01-03 16:30:00,menage_econome,250.49000000000004
2026-01-03 17:00:00,menage_econome,250.49000000000004
2026-01-03 17:30:00,menage_econome,250.49000000000004
2026-01-03 18:00:00,menage_econome,293.44166666666666
2026-01-03 18:30:00,menage_econome,299.92
2026-01-03 19:00:00,menage_econome,361.21
2026-01-03 19:30:00,menage_econome,361.21
2026-01-03 20:00:00,menage_econome,361.21
2026-01-03 20:30:00,menage_econome,361.21
2026-01-03 21:00:00,menage_econome,361.21
2026-01-03 21:30:00,menage_econome,326.853
2026-01-03 22:00:00,menage_econome,262.74
2026-01-03 22:30:00,menage_econome,205.14066666666668
2026-01-03 23:00:00,menage_econome,72.28
2026-01-03 23:30:00,menage_econome,25.508
2026-01-01 00:00:00,menage_moyen,158.71
2026-01-01 00:30:00,menage_moyen,158.71
2026-01-01 01:00:00,menage_moyen,158.71
2026-01-01 01:30:00,menage_moyen,158.71
2026-01-01 02:00:00,menage_moyen,158.71
2026-01-01 02:30:00,menage_moyen,158.71
2026-01-01 03:00:00,menage_moyen,158.71
2026-01-01 03:30:00,menage_moyen,158.71
2026-01-01 04:00:00,menage_moyen,158.71
2026-01-01 04:30:00,menage_moyen,158.71
2026-01-01 05:00:00,menage_moyen,158.71
2026-01-01 05:30:00,menage_moyen,158.71
2026-01-01 06:00:00,menage_moyen,2021.9160000000002
2026-01-01 06:30:00,menage_moyen,2117.3920000000003
2026-01-01 07:00:00,menage_moyen,158.71
2026-01-01 07:30:00,menage_moyen,158.71
2026-01-01 08:00:00,menage_moyen,158.71
2026-01-01 08:30:00,menage_moyen,158.71
2026-01-01 09:00:00,menage_moyen,158.71
2026-01-01 09:30:00,menage_moyen,158.71
2026-01-01 10:00:00,menage_moyen,158.71
2026-01-01 10:30:00,menage_moyen,158.71
2026-01-01 11:00:00,menage_moyen,1109.317
2026-01-01 11:30:00,menage_moyen,193.9176666666667
2026-01-01 12:00:00,menage_moyen,170.62466666666666
2026-01-01 12:30:00,menage_moyen,203.39
2026-01-01 13:00:00,menage_moyen,203.39
2026-01-01 13:30:00,menage_moyen,214.08599999999998
2026-01-01 14:00:00,menage_moyen,249.23
2026-01-01 14:30:00,menage_moyen,249.23
2026-01-01 15:00:00,menage_moyen,249.23
2026-01-01 15:30:00,menage_moyen,249.23
2026-01-01 16:00:00,menage_moyen,249.23
2026-01-01 16:30:00,menage_moyen,249.23
2026-01-01 17:00:00,menage_moyen,249.23
2026-01-01 17:30:00,menage_moyen,249.23
2026-01-01 18:00:00,menage_moyen,285.76500000000004
2026-01-01 18:30:00,menage_moyen,298.3
2026-01-01 19:00:00,menage_moyen,361.5199999999999
2026-01-01 19:30:00,menage_moyen,361.5199999999999
2026-01-01 20:00:00,menage_moyen,361.5199999999999
2026-01-01 20:30:00,menage_moyen,361.5199999999999
2026-01-01 21:00:00,menage_moyen,361.5199999999999
2026-01-01 21:30:00,menage_moyen,320.45733333333334
2026-01-01 22:00:00,menage_moyen,271.0
2026-01-01 22:30:00,menage_moyen,249.8066666666667
